"Jan","20","2018","7:00 pm","Miami Heat","Charlotte Hornets"
"Jan","20","2018","7:00 pm","Memphis Grizzlies","New Orleans Pelicans"
"Jan","20","2018","7:30 pm","Milwaukee Bucks","Philadelphia 76ers"
"Jan","20","2018","8:30 pm","Golden State Warriors","Houston Rockets"
"Jan","20","2018","9:00 pm","Toronto Raptors","Minnesota Timberwolves"
"Jan","20","2018","9:00 pm","Los Angeles Clippers","Utah Jazz"
"Jan","20","2018","10:00 pm","Dallas Mavericks","Portland Trail Blazers"
